,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,101.91237759590149,0.381286234750597,23.773297834396363,0.06680951452376772,1,1e-05,"{'C': 1, 'gamma': 1e-05}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
1,111.71394634246826,0.40230997281325803,25.32806487083435,0.06648783469276374,1,0.0001,"{'C': 1, 'gamma': 0.0001}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
2,156.89881143569946,17.610345760236847,30.001016902923585,0.5841295344843219,1,0.001,"{'C': 1, 'gamma': 0.001}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
3,182.28957390785217,25.000129097346615,22.810391902923584,1.619385013087351,1,0.01,"{'C': 1, 'gamma': 0.01}",0.7177979690005345,0.7239444147514698,0.7330304649919829,0.7214648489708634,0.7337610264635124,0.7259997448356726,0.006351807735322901,16
4,111.31221165657044,0.2918864521205099,25.177775812149047,0.09990389231780093,10,1e-05,"{'C': 10, 'gamma': 1e-05}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
5,142.29568166732787,2.3322957457255904,29.247878980636596,0.2707713040328644,10,0.0001,"{'C': 10, 'gamma': 0.0001}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
6,240.63962655067445,2.2047291310428356,24.56394338607788,0.6531181355950054,10,0.001,"{'C': 10, 'gamma': 0.001}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
7,129.26358380317689,35.68078428020199,19.968128490448,0.08739889520069088,10,0.01,"{'C': 10, 'gamma': 0.01}",0.6544628540887226,0.6571352218065206,0.6787814003206841,0.6484897086340551,0.6712109061748196,0.6620160182049604,0.011220138274747774,17
8,141.99301705360412,2.0827746290409475,29.139405727386475,0.06722041227513241,100,1e-05,"{'C': 100, 'gamma': 1e-05}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
9,167.91337070465087,0.8617321156348866,33.850088930130006,0.1229697994556609,100,0.0001,"{'C': 100, 'gamma': 0.0001}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
10,311.29998722076414,6.600430914201156,23.557748556137085,0.5620217983122548,100,0.001,"{'C': 100, 'gamma': 0.001}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
11,122.50063467025757,25.214751142167362,19.335306072235106,0.18783713654779144,100,0.01,"{'C': 100, 'gamma': 0.01}",0.6584714056654195,0.6528594334580439,0.6571352218065206,0.6508954824913125,0.6626570435712377,0.6564037173985068,0.004166944255304856,18
12,167.40173516273498,1.7483152646165074,33.80013780593872,0.2062399064808871,1000,1e-05,"{'C': 1000, 'gamma': 1e-05}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
13,294.3671731472015,7.180258300367936,39.08876137733459,0.21922346570455775,1000,0.0001,"{'C': 1000, 'gamma': 0.0001}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
14,578.3526416778565,27.313329136579483,22.957377433776855,0.2780804905799918,1000,0.001,"{'C': 1000, 'gamma': 0.001}",0.7282202030999465,0.7284874398717264,0.7295563869588455,0.7273456295108259,0.7236033146217589,0.7274425948126206,0.002045187900276804,14
15,138.71860213279723,30.957248863687393,19.25684666633606,0.1261430897298489,1000,0.01,"{'C': 1000, 'gamma': 0.01}",0.6603420630678781,0.6477819347942276,0.6568679850347408,0.6516974071103983,0.6597166533012564,0.6552812086617003,0.004834997783404027,19
16,167.9083785533905,2.101688098999033,33.80879406929016,0.17929601681221957,1000,1e-05,"{'C': 1000, 'gamma': 1e-05}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
17,295.1171308040619,7.158179063402004,39.20404624938965,0.17143795351311014,1000,0.0001,"{'C': 1000, 'gamma': 0.0001}",0.7354355959380011,0.7354355959380011,0.7354355959380011,0.7353648757016841,0.7353648757016841,0.7354073078434744,3.464569869316112e-05,1
18,582.3272047519683,26.413421037738857,23.16110587120056,0.22542135010560735,1000,0.001,"{'C': 1000, 'gamma': 0.001}",0.7282202030999465,0.7284874398717264,0.7295563869588455,0.7273456295108259,0.7236033146217589,0.7274425948126206,0.002045187900276804,14
19,139.38989334106446,31.034427760045507,19.41234383583069,0.11805437349342948,1000,0.01,"{'C': 1000, 'gamma': 0.01}",0.6603420630678781,0.6477819347942276,0.6568679850347408,0.6516974071103983,0.6597166533012564,0.6552812086617003,0.004834997783404027,19
