,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,4.915220260620117,0.07326831945150918,0.817161750793457,0.052062172650588164,1,1e-05,"{'C': 1, 'gamma': 1e-05}",0.2078853046594982,0.20430107526881722,0.21505376344086022,0.22759856630824374,0.2060931899641577,0.2121863799283154,0.008527152152953636,19
1,4.770714044570923,0.028285377684363257,0.8002971649169922,0.04557689838770984,1,0.0001,"{'C': 1, 'gamma': 0.0001}",0.2777777777777778,0.2885304659498208,0.2831541218637993,0.2724014336917563,0.26523297491039427,0.2774193548387097,0.00812601007079185,5
2,4.101102638244629,0.08022391527720701,0.7643330097198486,0.038089564088482034,1,0.001,"{'C': 1, 'gamma': 0.001}",0.21863799283154123,0.24193548387096775,0.1989247311827957,0.24910394265232974,0.1863799283154122,0.21899641577060933,0.024081114024718027,15
3,2.640740394592285,0.0503585555663682,0.6835451602935791,0.08251110110980628,1,0.01,"{'C': 1, 'gamma': 0.01}",0.21863799283154123,0.2616487455197133,0.23835125448028674,0.23118279569892472,0.17383512544802868,0.22473118279569895,0.029043318394097347,12
4,4.746924495697021,0.009511728627483531,0.7752827167510986,0.009566467132841676,10,1e-05,"{'C': 10, 'gamma': 1e-05}",0.27956989247311825,0.2885304659498208,0.2777777777777778,0.27419354838709675,0.2670250896057348,0.2774193548387097,0.00702362650260409,5
5,4.581505918502808,0.02222321754511053,0.7772587776184082,0.02417459829390382,10,0.0001,"{'C': 10, 'gamma': 0.0001}",0.2903225806451613,0.27060931899641577,0.2956989247311828,0.2724014336917563,0.26881720430107525,0.27956989247311825,0.011163018998134372,3
6,2.994934558868408,0.051030194863396244,0.6712344646453857,0.021035396920782424,10,0.001,"{'C': 10, 'gamma': 0.001}",0.2114695340501792,0.23835125448028674,0.1881720430107527,0.2078853046594982,0.2132616487455197,0.2118279569892473,0.0160050993274309,20
7,2.5712411403656006,0.0509227628214159,0.6640467166900634,0.06459708939504087,10,0.01,"{'C': 10, 'gamma': 0.01}",0.2114695340501792,0.26881720430107525,0.23476702508960573,0.23655913978494625,0.17383512544802868,0.22508960573476702,0.03146373669871648,10
8,4.568987798690796,0.01217925446320065,0.7594688892364502,0.016691523433604038,100,1e-05,"{'C': 100, 'gamma': 1e-05}",0.2939068100358423,0.26881720430107525,0.2903225806451613,0.2670250896057348,0.27419354838709675,0.2788530465949821,0.011139978686681044,4
9,4.597386598587036,0.02911632651601705,0.7571347713470459,0.01009976147839659,100,0.0001,"{'C': 100, 'gamma': 0.0001}",0.27598566308243727,0.25985663082437277,0.2903225806451613,0.26523297491039427,0.27060931899641577,0.2724014336917563,0.010449734578575811,7
10,2.876271152496338,0.08879029419123981,0.6760375022888183,0.028957114561777266,100,0.001,"{'C': 100, 'gamma': 0.001}",0.20967741935483872,0.24193548387096775,0.1917562724014337,0.20967741935483872,0.2132616487455197,0.21326164874551973,0.016188659198044752,16
11,2.581469440460205,0.05754286638474152,0.6754343032836914,0.07629098510712493,100,0.01,"{'C': 100, 'gamma': 0.01}",0.2114695340501792,0.26881720430107525,0.23476702508960573,0.23655913978494625,0.17383512544802868,0.22508960573476702,0.03146373669871648,10
12,4.589879846572876,0.01955142663867194,0.7936816215515137,0.021206612925891575,1000,1e-05,"{'C': 1000, 'gamma': 1e-05}",0.2992831541218638,0.27598566308243727,0.3064516129032258,0.2921146953405018,0.2885304659498208,0.2924731182795699,0.01028867390280095,1
13,3.9243581295013428,0.1798849484237184,0.6921449661254883,0.03663231121483922,1000,0.0001,"{'C': 1000, 'gamma': 0.0001}",0.26523297491039427,0.23297491039426524,0.25627240143369173,0.25806451612903225,0.24193548387096775,0.2508960573476703,0.011724320597703312,8
14,2.808825731277466,0.07782843132007804,0.6611395835876465,0.0435532894019005,1000,0.001,"{'C': 1000, 'gamma': 0.001}",0.20967741935483872,0.24193548387096775,0.18996415770609318,0.2078853046594982,0.2132616487455197,0.21254480286738353,0.01675794943019493,17
15,2.6101768970489503,0.10292058884616546,0.7234461307525635,0.10997271155837766,1000,0.01,"{'C': 1000, 'gamma': 0.01}",0.2114695340501792,0.26881720430107525,0.23476702508960573,0.23476702508960573,0.17383512544802868,0.2247311827956989,0.031341006793833934,13
16,4.574889516830444,0.01727754677784786,0.7600030899047852,0.009805788246114472,1000,1e-05,"{'C': 1000, 'gamma': 1e-05}",0.2992831541218638,0.27598566308243727,0.3064516129032258,0.2921146953405018,0.2885304659498208,0.2924731182795699,0.01028867390280095,1
17,3.842120361328125,0.12476874292363996,0.6686242103576661,0.03770895489958777,1000,0.0001,"{'C': 1000, 'gamma': 0.0001}",0.26523297491039427,0.23297491039426524,0.25627240143369173,0.25806451612903225,0.24193548387096775,0.2508960573476703,0.011724320597703312,8
18,2.8101651668548584,0.08180511762127697,0.6620908737182617,0.03054889400476487,1000,0.001,"{'C': 1000, 'gamma': 0.001}",0.20967741935483872,0.24193548387096775,0.18996415770609318,0.2078853046594982,0.2132616487455197,0.21254480286738353,0.01675794943019493,17
19,2.579445743560791,0.05188799566685187,0.6827242851257325,0.0633748907726919,1000,0.01,"{'C': 1000, 'gamma': 0.01}",0.2114695340501792,0.26881720430107525,0.23476702508960573,0.23476702508960573,0.17383512544802868,0.2247311827956989,0.031341006793833934,13
