,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.4989649295806885,0.014734257165355324,0.11678667068481445,0.0006443310405715983,1,1e-05,"{'C': 1, 'gamma': 1e-05}",0.5044642857142857,0.49327354260089684,0.4977578475336323,0.5067264573991032,0.5022421524663677,0.5008928571428571,0.0048267759674506805,15
1,0.4851068496704102,0.0024932345718905783,0.11568565368652343,0.0007553984880459875,1,0.0001,"{'C': 1, 'gamma': 0.0001}",0.5044642857142857,0.5022421524663677,0.5067264573991032,0.5112107623318386,0.49327354260089684,0.5035834401024984,0.005948504520047301,10
2,0.4869565010070801,0.002360339943082886,0.11709141731262207,0.0010095913261520752,1,0.001,"{'C': 1, 'gamma': 0.001}",0.5044642857142857,0.5112107623318386,0.5112107623318386,0.515695067264574,0.49327354260089684,0.5071708840486868,0.00782003460917687,1
3,0.4866642951965332,0.00290320015907906,0.11886191368103027,0.0039546630305675465,1,0.01,"{'C': 1, 'gamma': 0.01}",0.5,0.5067264573991032,0.4977578475336323,0.49327354260089684,0.49327354260089684,0.4982062780269058,0.004993510639309451,16
4,0.4827455997467041,0.0034736609114613985,0.1149977207183838,0.0016878397883714326,10,1e-05,"{'C': 10, 'gamma': 1e-05}",0.5,0.515695067264574,0.5112107623318386,0.48878923766816146,0.49327354260089684,0.5017937219730941,0.010265043176914452,11
5,0.47837185859680176,0.0018937888828022657,0.11509180068969727,0.0014249679122978194,10,0.0001,"{'C': 10, 'gamma': 0.0001}",0.5044642857142857,0.5067264573991032,0.5067264573991032,0.5112107623318386,0.49327354260089684,0.5044803010890455,0.0060163317259453765,6
6,0.48108620643615724,0.0026190306390464313,0.11494426727294922,0.0006078866531037363,10,0.001,"{'C': 10, 'gamma': 0.001}",0.5089285714285714,0.5112107623318386,0.5112107623318386,0.5067264573991032,0.49327354260089684,0.5062700192184497,0.0067083012031705766,2
7,0.4812783718109131,0.0010518985278717538,0.11587276458740234,0.0015474129189231702,10,0.01,"{'C': 10, 'gamma': 0.01}",0.4732142857142857,0.5067264573991032,0.4977578475336323,0.49327354260089684,0.4977578475336323,0.4937459961563101,0.011157568042008553,17
8,0.47583932876586915,0.005734395454073392,0.1148691177368164,0.0018617148593907595,100,1e-05,"{'C': 100, 'gamma': 1e-05}",0.5044642857142857,0.5112107623318386,0.5112107623318386,0.48878923766816146,0.49327354260089684,0.5017897181294042,0.009232585741275803,12
9,0.4777058124542236,0.002195045594336506,0.11505951881408691,0.0008630019177843733,100,0.0001,"{'C': 100, 'gamma': 0.0001}",0.5044642857142857,0.5067264573991032,0.5067264573991032,0.5112107623318386,0.49327354260089684,0.5044803010890455,0.0060163317259453765,6
10,0.47855434417724607,0.003156100899626111,0.11517925262451172,0.0005120930804963264,100,0.001,"{'C': 100, 'gamma': 0.001}",0.5044642857142857,0.5067264573991032,0.5067264573991032,0.5112107623318386,0.4977578475336323,0.5053771620755926,0.004394528075462238,3
11,0.4838558197021484,0.004981454590226432,0.11510405540466309,0.0007907411254619345,100,0.01,"{'C': 100, 'gamma': 0.01}",0.4732142857142857,0.5067264573991032,0.4977578475336323,0.49327354260089684,0.4977578475336323,0.4937459961563101,0.011157568042008553,17
12,0.47690596580505373,0.0036637311302355697,0.11418933868408203,0.0006049606246961135,1000,1e-05,"{'C': 1000, 'gamma': 1e-05}",0.5044642857142857,0.5112107623318386,0.5112107623318386,0.48878923766816146,0.49327354260089684,0.5017897181294042,0.009232585741275803,12
13,0.47656855583190916,0.002869577547149548,0.11500759124755859,0.0007524337664264841,1000,0.0001,"{'C': 1000, 'gamma': 0.0001}",0.5044642857142857,0.5067264573991032,0.5067264573991032,0.5112107623318386,0.49327354260089684,0.5044803010890455,0.0060163317259453765,6
14,0.4791512966156006,0.002750476017257492,0.11475281715393067,0.0005008483645731744,1000,0.001,"{'C': 1000, 'gamma': 0.001}",0.5,0.5112107623318386,0.5067264573991032,0.5112107623318386,0.49327354260089684,0.5044843049327354,0.00694705532952005,4
15,0.4811129570007324,0.002494494409935059,0.11526827812194824,0.0011277185323114397,1000,0.01,"{'C': 1000, 'gamma': 0.01}",0.4732142857142857,0.5067264573991032,0.4977578475336323,0.49327354260089684,0.4977578475336323,0.4937459961563101,0.011157568042008553,17
16,0.47322640419006345,0.0029640764897798473,0.11446166038513184,0.0015460144104429783,1000,1e-05,"{'C': 1000, 'gamma': 1e-05}",0.5044642857142857,0.5112107623318386,0.5112107623318386,0.48878923766816146,0.49327354260089684,0.5017897181294042,0.009232585741275803,12
17,0.477967357635498,0.002375385161712879,0.11441073417663575,0.0008266166762290748,1000,0.0001,"{'C': 1000, 'gamma': 0.0001}",0.5044642857142857,0.5067264573991032,0.5067264573991032,0.5112107623318386,0.49327354260089684,0.5044803010890455,0.0060163317259453765,6
18,0.4778886318206787,0.002853855817402247,0.11494851112365723,0.0011209386960928836,1000,0.001,"{'C': 1000, 'gamma': 0.001}",0.5,0.5112107623318386,0.5067264573991032,0.5112107623318386,0.49327354260089684,0.5044843049327354,0.00694705532952005,4
19,0.48083271980285647,0.002403458280498425,0.115301513671875,0.0013137912500681785,1000,0.01,"{'C': 1000, 'gamma': 0.01}",0.4732142857142857,0.5067264573991032,0.4977578475336323,0.49327354260089684,0.4977578475336323,0.4937459961563101,0.011157568042008553,17
